manuscript_panel,measurement,unit,value,genotype_raw,rnai,screen_type,in_combined_screen,collection_date,replicate_id
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X CG8468,Complex I,transporter,TRUE,session_05,b103
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG8468,Complex I,transporter,TRUE,session_05,b103
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X CG8468,Complex I,transporter,TRUE,session_05,b103
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG8468,Complex I,transporter,TRUE,session_05,b103
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X CG8468,Complex I,transporter,TRUE,session_05,b104
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG8468,Complex I,transporter,TRUE,session_05,b104
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG8468,Complex I,transporter,TRUE,session_05,b104
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG8468,Complex I,transporter,TRUE,session_05,b104
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG8468,Complex I,transporter,TRUE,session_05,b104
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG8468,Complex I,transporter,TRUE,session_05,b104
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X CG8468,Complex I,transporter,TRUE,session_05,b104
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG8468,Complex I,transporter,TRUE,session_05,b104
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG10019,Complex I,transporter,TRUE,undated,b105
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG10019,Complex I,transporter,TRUE,undated,b105
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG10019,Complex I,transporter,TRUE,undated,b105
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG10019,Complex I,transporter,TRUE,undated,b105
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG10019,Complex I,transporter,TRUE,undated,b105
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X CG10019,Complex I,transporter,TRUE,undated,b105
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG10019,Complex I,transporter,TRUE,undated,b105
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG10019,Complex I,transporter,TRUE,undated,b105
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG10019,Complex I,transporter,TRUE,undated,b106
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X CG10019,Complex I,transporter,TRUE,undated,b106
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG10019,Complex I,transporter,TRUE,undated,b106
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG10019,Complex I,transporter,TRUE,undated,b106
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG10019,Complex I,transporter,TRUE,undated,b106
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG10019,Complex I,transporter,TRUE,undated,b107
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X CG10019,Complex I,transporter,TRUE,undated,b107
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG10019,Complex I,transporter,TRUE,undated,b107
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X fatp (55911),Complex I,transporter,TRUE,undated,b108
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X fatp (55911),Complex I,transporter,TRUE,undated,b108
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X fatp (55911),Complex I,transporter,TRUE,undated,b108
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X fatp (55911),Complex I,transporter,TRUE,undated,b108
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X fatp (55911),Complex I,transporter,TRUE,undated,b108
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X fatp (55911),Complex I,transporter,TRUE,undated,b109
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X fatp (55911),Complex I,transporter,TRUE,undated,b109
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X fatp (55911),Complex I,transporter,TRUE,undated,b109
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,14,ND42 X fatp (55911),Complex I,transporter,TRUE,undated,b110
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X CG13384,Complex I,transporter,TRUE,undated,b111
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG13384,Complex I,transporter,TRUE,undated,b111
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X CG13384,Complex I,transporter,TRUE,undated,b111
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG13384,Complex I,transporter,TRUE,undated,b111
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG13384,Complex I,transporter,TRUE,undated,b112
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG13384,Complex I,transporter,TRUE,undated,b112
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG13384,Complex I,transporter,TRUE,undated,b112
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG13384,Complex I,transporter,TRUE,undated,b112
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG13384,Complex I,transporter,TRUE,undated,b112
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG13384,Complex I,transporter,TRUE,undated,b112
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG13384,Complex I,transporter,TRUE,undated,b112
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG13384,Complex I,transporter,TRUE,session_16,b113
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG13384,Complex I,transporter,TRUE,session_16,b113
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X CG13384,Complex I,transporter,TRUE,session_16,b113
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG13384,Complex I,transporter,TRUE,session_16,b113
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X CG13384,Complex I,transporter,TRUE,session_16,b113
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X CG13384,Complex I,transporter,TRUE,session_16,b113
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X CG13384,Complex I,transporter,TRUE,session_16,b113
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X CG13384,Complex I,transporter,TRUE,session_16,b114
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X CG13384,Complex I,transporter,TRUE,session_16,b114
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X prestin,Complex I,transporter,TRUE,undated,b115
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X prestin,Complex I,transporter,TRUE,undated,b115
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X prestin,Complex I,transporter,TRUE,undated,b115
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X prestin,Complex I,transporter,TRUE,undated,b115
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X prestin,Complex I,transporter,TRUE,undated,b115
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X prestin,Complex I,transporter,TRUE,undated,b116
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X prestin,Complex I,transporter,TRUE,undated,b116
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X prestin,Complex I,transporter,TRUE,undated,b116
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X prestin,Complex I,transporter,TRUE,undated,b116
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X prestin,Complex I,transporter,TRUE,undated,b116
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X prestin,Complex I,transporter,TRUE,undated,b116
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X prestin,Complex I,transporter,TRUE,session_16,b117
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X prestin,Complex I,transporter,TRUE,session_16,b117
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X prestin,Complex I,transporter,TRUE,session_16,b117
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X prestin,Complex I,transporter,TRUE,session_16,b117
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X prestin,Complex I,transporter,TRUE,session_16,b117
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X prestin,Complex I,transporter,TRUE,session_16,b117
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X prestin,Complex I,transporter,TRUE,session_16,b118
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X prestin,Complex I,transporter,TRUE,session_16,b118
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X prestin,Complex I,transporter,TRUE,session_16,b118
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X path,Complex I,transporter,TRUE,undated,b119
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X path,Complex I,transporter,TRUE,undated,b119
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X path,Complex I,transporter,TRUE,undated,b119
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X path,Complex I,transporter,TRUE,undated,b119
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X path,Complex I,transporter,TRUE,undated,b119
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X path,Complex I,transporter,TRUE,undated,b119
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X path,Complex I,transporter,TRUE,session_01,b120
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X path,Complex I,transporter,TRUE,session_01,b120
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X path,Complex I,transporter,TRUE,session_01,b120
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X path,Complex I,transporter,TRUE,session_01,b120
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X path,Complex I,transporter,TRUE,session_01,b120
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X path,Complex I,transporter,TRUE,session_01,b120
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X path,Complex I,transporter,TRUE,session_01,b121
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X path,Complex I,transporter,TRUE,session_01,b121
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X path,Complex I,transporter,TRUE,session_01,b121
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,2,ND42 X path,Complex I,transporter,TRUE,session_01,b121
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X path,Complex I,transporter,TRUE,session_17,b122
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X path,Complex I,transporter,TRUE,session_17,b122
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X path,Complex I,transporter,TRUE,session_17,b122
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X path,Complex I,transporter,TRUE,session_17,b123
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X path,Complex I,transporter,TRUE,session_17,b123
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X path,Complex I,transporter,TRUE,session_17,b123
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X path,Complex I,transporter,TRUE,session_17,b123
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X path,Complex I,transporter,TRUE,session_17,b123
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X path,Complex I,transporter,TRUE,session_17,b123
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X path,Complex I,transporter,TRUE,session_17,b123
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X path,Complex I,transporter,TRUE,session_17,b123
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X path,Complex I,transporter,TRUE,session_17,b123
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X path,Complex I,transporter,TRUE,session_17,b124
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X path,Complex I,transporter,TRUE,session_17,b124
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X path,Complex I,transporter,TRUE,session_17,b124
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X path,Complex I,transporter,TRUE,session_17,b124
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X path,Complex I,transporter,TRUE,session_17,b124
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X path,Complex I,transporter,TRUE,session_17,b125
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X path,Complex I,transporter,TRUE,session_18,b126
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X path,Complex I,transporter,TRUE,session_19,b127
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X path,Complex I,transporter,TRUE,session_16,b128
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X path,Complex I,transporter,TRUE,session_16,b128
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X path,Complex I,transporter,TRUE,session_16,b128
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X path,Complex I,transporter,TRUE,session_16,b128
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X hrm,Complex I,transporter,TRUE,session_20,b129
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X hrm,Complex I,transporter,TRUE,session_20,b129
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X hrm,Complex I,transporter,TRUE,session_20,b129
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X hrm,Complex I,transporter,TRUE,session_20,b129
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X hrm,Complex I,transporter,TRUE,session_20,b129
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X hrm,Complex I,transporter,TRUE,session_20,b130
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X hrm,Complex I,transporter,TRUE,session_20,b130
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X hrm,Complex I,transporter,TRUE,session_20,b130
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X hrm,Complex I,transporter,TRUE,session_20,b130
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X hrm,Complex I,transporter,TRUE,session_21,b131
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X hrm,Complex I,transporter,TRUE,session_21,b131
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X hrm,Complex I,transporter,TRUE,session_21,b131
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X hrm,Complex I,transporter,TRUE,session_21,b131
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X hrm,Complex I,transporter,TRUE,session_21,b131
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X hrm,Complex I,transporter,TRUE,session_21,b131
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X hrm,Complex I,transporter,TRUE,session_21,b132
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X hrm,Complex I,transporter,TRUE,session_21,b132
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X hrm,Complex I,transporter,TRUE,session_21,b132
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X hrm,Complex I,transporter,TRUE,session_21,b132
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X hrm,Complex I,transporter,TRUE,session_21,b132
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X hrm,Complex I,transporter,TRUE,session_21,b132
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X hrm,Complex I,transporter,TRUE,session_21,b132
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X hrm,Complex I,transporter,TRUE,session_21,b132
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Eaat2,Complex I,transporter,TRUE,session_22,b133
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Eaat2,Complex I,transporter,TRUE,session_22,b133
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat2,Complex I,transporter,TRUE,session_22,b133
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat2,Complex I,transporter,TRUE,session_22,b133
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Eaat2,Complex I,transporter,TRUE,session_22,b133
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Eaat2,Complex I,transporter,TRUE,session_23,b134
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Eaat2,Complex I,transporter,TRUE,session_23,b134
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b135
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b135
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b135
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b135
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b135
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b135
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b136
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b136
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b136
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b136
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b136
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b136
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b136
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b137
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b137
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b137
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b137
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b137
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat2,Complex I,transporter,TRUE,session_21,b137
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Mct1,Complex I,transporter,TRUE,session_21,b138
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Mct1,Complex I,transporter,TRUE,session_21,b138
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X Mct1,Complex I,transporter,TRUE,session_21,b138
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Mct1,Complex I,transporter,TRUE,session_21,b138
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Mct1,Complex I,transporter,TRUE,session_21,b138
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Mct1,Complex I,transporter,TRUE,session_21,b138
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b139
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b139
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b139
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b140
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b140
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b140
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b140
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b140
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b141
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b141
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b141
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b141
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b141
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b142
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b142
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b142
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b142
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b142
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Mct1,Complex I,transporter,TRUE,session_06,b142
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Balat,Complex I,transporter,TRUE,session_24,b143
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Balat,Complex I,transporter,TRUE,session_24,b143
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Balat,Complex I,transporter,TRUE,session_24,b144
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Balat,Complex I,transporter,TRUE,session_24,b144
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Balat,Complex I,transporter,TRUE,session_06,b145
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X Balat,Complex I,transporter,TRUE,session_06,b145
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Balat,Complex I,transporter,TRUE,session_06,b145
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X Balat,Complex I,transporter,TRUE,session_06,b145
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Balat,Complex I,transporter,TRUE,session_06,b146
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Balat,Complex I,transporter,TRUE,session_06,b146
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 X Balat,Complex I,transporter,TRUE,session_06,b146
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Balat,Complex I,transporter,TRUE,session_06,b146
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Balat,Complex I,transporter,TRUE,session_06,b146
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X Balat,Complex I,transporter,TRUE,session_06,b147
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X Balat,Complex I,transporter,TRUE,session_06,b147
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,11,ND42 X Balat,Complex I,transporter,TRUE,session_06,b147
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Balat,Complex I,transporter,TRUE,session_06,b147
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X Balat,Complex I,transporter,TRUE,session_06,b148
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Balat,Complex I,transporter,TRUE,session_06,b148
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X Balat,Complex I,transporter,TRUE,session_06,b148
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Balat,Complex I,transporter,TRUE,session_06,b148
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Balat,Complex I,transporter,TRUE,session_06,b148
Fig_4D,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Balat,Complex I,transporter,TRUE,session_06,b148
